incident_id,start_date,end_date,n_days,lat_first,lon_first,mean_temp_max,temp_max_max,temp_max_min,mean_temp_min,temp_min_max,temp_min_min,rh_max_mean,rh_max_max,rh_max_min,rh_min_mean,rh_min_max,rh_min_min,precip_sum_mean,precip_sum_max,precip_sum_min,rain_sum_mean,rain_sum_max,rain_sum_min,precip_hours_mean,precip_hours_max,precip_hours_min,wind_max_mean,wind_max_max,wind_max_min,gust_max_mean,gust_max_max,gust_max_min,wind_dir_mean,wind_dir_max,wind_dir_min,radiation_mean,radiation_max,radiation_min,sunshine_mean,sunshine_max,sunshine_min,et0_mean,et0_max,et0_min,dry_day_sum,high_wind_sum
AT120235,2020-08-01,2020-08-01,1,38.5997222222222,-7.46805555555556,35.4,35.4,35.4,17.6,17.6,17.6,75.0,75,75,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,18.4,18.4,37.4,37.4,37.4,314.0,314,314,28.07,28.07,28.07,46829.18,46829.18,46829.18,7.72,7.72,7.72,1,0
AT120243,2020-08-03,2020-08-03,1,38.729617000156,-7.25959799978468,35.4,35.4,35.4,17.9,17.9,17.9,70.0,70,70,21.0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,23.7,23.7,48.6,48.6,48.6,314.0,314,314,26.89,26.89,26.89,46800.0,46800.0,46800.0,7.42,7.42,7.42,1,0
AT120318,2020-09-08,2020-09-08,1,38.5297219996982,-7.93471300005913,33.7,33.7,33.7,21.5,21.5,21.5,70.0,70,70,15.0,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,17.4,17.4,39.2,39.2,39.2,71.0,71,71,22.96,22.96,22.96,41607.28,41607.28,41607.28,6.76,6.76,6.76,1,0
AT12088,2020-06-19,2020-06-19,1,38.3755555555556,-8.28555555555556,27.7,27.7,27.7,13.8,13.8,13.8,93.0,93,93,30.0,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,18.4,18.4,39.6,39.6,39.6,321.0,321,321,30.27,30.27,30.27,48556.24,48556.24,48556.24,6.29,6.29,6.29,1,0
AT220103,2020-06-29,2020-06-29,1,39.2972119998932,-7.80460499975416,34.1,34.1,34.1,17.8,17.8,17.8,92.0,92,92,29.0,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,19.1,19.1,38.9,38.9,38.9,304.0,304,304,29.81,29.81,29.81,49336.58,49336.58,49336.58,7.0,7.0,7.0,1,0
AT220129,2020-07-20,2020-07-20,1,38.8604529995388,-7.38381199998988,36.8,36.8,36.8,21.1,21.1,21.1,67.0,67,67,15.0,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8,33.1,33.1,33.1,327.0,327,327,28.66,28.66,28.66,47063.45,47063.45,47063.45,7.8,7.8,7.8,1,0
AT220130,2020-07-20,2020-07-20,1,38.9747130001916,-7.31510499954224,36.8,36.8,36.8,19.9,19.9,19.9,73.0,73,73,15.0,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,13.2,13.2,31.3,31.3,31.3,302.0,302,302,28.62,28.62,28.62,46961.35,46961.35,46961.35,7.4,7.4,7.4,1,0
AT220139,2020-07-21,2020-07-21,1,39.116933000005,-7.97679500050015,33.3,33.3,33.3,24.3,24.3,24.3,49.0,49,49,23.0,23,23,0.4,0.4,0.4,0.4,0.4,0.4,2.0,2.0,2.0,26.3,26.3,26.3,55.4,55.4,55.4,92.0,92,92,19.96,19.96,19.96,41099.43,41099.43,41099.43,6.34,6.34,6.34,1,0
AT220166,2020-07-29,2020-07-29,1,39.2921950001187,-7.84430200046963,37.2,37.2,37.2,15.7,15.7,15.7,99.0,99,99,19.0,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,34.2,34.2,34.2,273.0,273,273,27.86,27.86,27.86,46228.81,46228.81,46228.81,6.67,6.67,6.67,1,0
AT220200,2020-08-18,2020-08-18,1,39.4167179999997,-7.34110199981266,28.7,28.7,28.7,16.9,16.9,16.9,99.0,99,99,37.0,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,14.7,14.7,32.8,32.8,32.8,288.0,288,288,22.07,22.07,22.07,43590.17,43590.17,43590.17,4.97,4.97,4.97,1,0
AT220204,2020-08-19,2020-08-19,1,38.9247390000025,-7.71782799998919,32.1,32.1,32.1,15.8,15.8,15.8,100.0,100,100,18.0,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,16.6,16.6,37.4,37.4,37.4,265.0,265,265,25.09,25.09,25.09,41453.65,41453.65,41453.65,5.84,5.84,5.84,1,0
AT220212,2020-08-23,2020-08-23,1,39.254394999875,-7.99832699987623,33.5,33.5,33.5,15.3,15.3,15.3,94.0,94,94,24.0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,24.8,24.8,51.5,51.5,51.5,323.0,323,323,24.89,24.89,24.89,45005.43,45005.43,45005.43,6.51,6.51,6.51,1,0
AT220220,2020-08-29,2020-08-29,1,39.0973399999407,-7.07451699998644,27.3,27.3,27.3,15.6,15.6,15.6,61.0,61,61,19.0,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,45.4,45.4,45.4,338.0,338,338,24.75,24.75,24.75,44155.66,44155.66,44155.66,6.45,6.45,6.45,1,0
AT22093,2020-06-23,2020-06-23,1,38.7736769999398,-7.21210300021701,38.3,38.3,38.3,21.0,21.0,21.0,70.0,70,70,17.0,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,19.8,19.8,39.2,39.2,39.2,298.0,298,298,27.67,27.67,27.67,43147.16,43147.16,43147.16,7.34,7.34,7.34,1,0
AT22094,2020-06-24,2020-06-24,1,39.0209379998843,-7.70808800008562,32.0,32.0,32.0,17.1,17.1,17.1,91.0,91,91,32.0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,15.1,15.1,33.5,33.5,33.5,280.0,280,280,28.99,28.99,28.99,48592.99,48592.99,48592.99,6.48,6.48,6.48,1,0
AT320115,2020-06-22,2020-06-23,2,37.7566666666667,-8.53555555555556,34.55,36.0,33.1,16.549999999999997,16.7,16.4,89.0,91,87,26.0,31,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,22.2,18.5,45.900000000000006,49.7,42.1,314.5,337,292,29.7,29.86,29.54,48356.17,48357.24,48355.1,6.765000000000001,6.96,6.57,2,0
AT320204,2020-07-20,2020-07-21,2,37.7827777777778,-8.77666666666667,30.45,31.7,29.2,18.3,20.3,16.3,93.5,98,89,36.0,46,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,26.3,25.5,49.9,50.8,49.0,187.0,342,32,25.195,27.41,22.98,45413.425,47492.56,43334.29,5.895,6.4,5.39,2,0
BI120135,2020-04-03,2020-04-03,1,40.4022222222222,-6.89333333333333,15.3,15.3,15.3,2.2,2.2,2.2,98.0,98,98,43.0,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,14.3,26.6,26.6,26.6,116.0,116,116,22.17,22.17,22.17,42853.62,42853.62,42853.62,3.36,3.36,3.36,1,0
BI120240,2020-07-09,2020-07-10,2,40.8408333333333,-7.02472222222222,34.4,34.5,34.3,18.700000000000003,18.8,18.6,79.0,82,76,19.0,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,15.8,12.7,32.25,36.4,28.1,341.5,356,327,29.45,29.72,29.18,49440.535,49606.03,49275.04,6.984999999999999,7.08,6.89,2,0
BI120241,2020-07-09,2020-07-10,2,40.8088888888889,-7.05972222222222,34.3,34.4,34.2,18.6,18.7,18.5,79.0,82,76,19.0,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,15.8,12.7,32.25,36.4,28.1,341.5,356,327,29.45,29.72,29.18,49440.535,49606.03,49275.04,6.970000000000001,7.07,6.87,2,0
BI120246,2020-07-11,2020-07-11,1,40.945,-7.15694444444444,34.5,34.5,34.5,19.2,19.2,19.2,65.0,65,65,21.0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,14.2,14.2,32.8,32.8,32.8,33.0,33,33,24.98,24.98,24.98,40314.29,40314.29,40314.29,6.29,6.29,6.29,1,0
BI120277,2020-07-14,2020-07-15,2,40.7286111111111,-7.35777777777778,31.75,32.1,31.4,17.9,19.3,16.5,51.5,54,49,18.5,19,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,26.1,20.3,46.05,51.8,40.3,43.5,51,36,29.48,29.75,29.21,48745.535,49116.94,48374.13,8.425,8.73,8.12,2,0
BI120289,2020-07-17,2020-07-19,3,40.5580555555556,-7.57861111111111,34.93333333333333,37.2,31.3,21.233333333333334,23.8,17.1,59.666666666666664,89,40,20.0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.233333333333334,27.4,21.2,45.333333333333336,50.0,42.8,114.66666666666667,231,55,29.463333333333335,29.6,29.36,48677.53,48783.62,48584.5,8.643333333333333,9.63,6.85,3,0
BI120300,2020-07-18,2020-07-18,1,41.0305555555556,-7.20111111111111,35.1,35.1,35.1,17.3,17.3,17.3,56.0,56,56,18.0,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,15.5,31.7,31.7,31.7,49.0,49,49,29.51,29.51,29.51,48941.51,48941.51,48941.51,7.25,7.25,7.25,1,0
BI120331,2020-07-31,2020-08-01,2,40.6425,-7.04527777777778,32.05,33.5,30.6,17.15,18.8,15.5,65.0,70,60,25.5,29,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15,17.7,16.6,38.9,41.8,36.0,274.5,291,258,28.225,28.44,28.01,47014.89,47055.81,46973.97,7.01,7.3,6.72,2,0
BI120349,2020-08-06,2020-08-07,2,40.2941666666667,-7.20416666666667,35.0,35.8,34.2,22.85,23.0,22.7,53.0,54,52,23.0,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,19.5,15.1,37.8,41.0,34.6,187.0,284,90,26.85,26.97,26.73,46786.525,46800.0,46773.05,7.65,8.22,7.08,2,0
BI120363,2020-08-10,2020-08-12,3,40.7491666666667,-7.45944444444444,27.866666666666664,29.6,25.3,15.0,16.0,13.9,96.66666666666667,100,93,28.666666666666668,38,23,0.16666666666666666,0.5,0.0,0.16666666666666666,0.5,0.0,0.6666666666666666,2.0,0.0,18.766666666666666,21.2,16.6,39.13333333333333,42.1,35.3,248.0,272,228,20.900000000000002,26.73,14.57,43430.48333333334,46606.04,39048.97,4.83,5.86,3.41,3,0
BI120376,2020-08-14,2020-08-15,2,41.1108333333333,-7.27055555555556,27.799999999999997,29.4,26.2,14.6,15.2,14.0,86.0,91,81,26.0,27,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,21.4,21.4,48.95,49.7,48.2,291.0,293,289,24.735,26.19,23.28,46409.705,46463.32,46356.09,5.58,5.85,5.31,2,0
BI120377,2020-08-14,2020-08-16,3,41.1088888888889,-7.2775,27.46666666666667,29.5,26.4,14.233333333333334,15.3,13.3,88.66666666666667,94,81,28.666666666666668,34,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.966666666666665,21.4,17.1,46.43333333333334,49.7,41.4,290.0,293,288,23.073333333333334,26.19,19.75,46200.76,46463.32,45782.87,5.239999999999999,5.87,4.52,3,0
BI120389,2020-08-19,2020-08-19,1,40.6080555555556,-6.84861111111111,28.3,28.3,28.3,12.9,12.9,12.9,97.0,97,97,17.0,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,23.6,23.6,53.6,53.6,53.6,226.0,226,226,26.54,26.54,26.54,45728.21,45728.21,45728.21,6.35,6.35,6.35,1,0
BI120394,2020-08-21,2020-08-21,1,40.9022222222222,-7.04694444444444,26.0,26.0,26.0,15.2,15.2,15.2,96.0,96,96,34.0,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,10.5,35.3,35.3,35.3,263.0,263,263,18.57,18.57,18.57,38065.2,38065.2,38065.2,3.83,3.83,3.83,1,0
BI120408,2020-08-26,2020-08-26,1,40.2886819998423,-7.09503300031026,32.9,32.9,32.9,18.2,18.2,18.2,84.0,84,84,21.0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,20.9,20.9,39.2,39.2,39.2,14.0,14,14,24.83,24.83,24.83,44704.94,44704.94,44704.94,6.52,6.52,6.52,1,0
BI120418,2020-08-29,2020-08-30,2,40.6497222222222,-6.935,21.3,22.0,20.6,9.600000000000001,9.9,9.3,77.5,84,71,27.5,32,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,19.8,14.6,41.400000000000006,48.6,34.2,189.5,345,34,22.4,24.47,20.33,44222.565,44297.73,44147.4,4.720000000000001,4.98,4.46,2,0
BI120438,2020-09-05,2020-09-07,3,40.3488888888889,-7.56055555555556,27.23333333333333,28.4,25.4,16.133333333333333,19.3,14.1,58.0,70,51,24.666666666666668,26,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,11.4,10.3,49.93333333333334,52.6,48.2,26.0,60,7,21.933333333333334,23.23,20.47,43061.77333333334,43213.5,42910.02,5.043333333333333,5.17,4.91,3,0
BI120446,2020-09-08,2020-09-09,2,40.4438888888889,-7.745,29.450000000000003,29.6,29.3,17.85,18.9,16.8,42.5,46,39,19.0,21,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,22.6,12.0,38.5,46.4,30.6,154.0,253,55,22.58,22.6,22.56,42249.14,42313.49,42184.79,6.029999999999999,6.43,5.63,2,0
BI120447,2020-09-08,2020-09-09,2,40.5183333333333,-7.64555555555556,29.6,30.0,29.2,16.049999999999997,16.9,15.2,46.0,51,41,16.5,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,29.6,9.6,39.4,53.6,25.2,205.0,355,55,22.43,22.44,22.42,42187.46,42189.89,42185.03,6.08,6.8,5.36,2,0
BI120449,2020-09-07,2020-09-08,2,40.9277777777778,-7.01222222222222,27.15,27.3,27.0,12.75,14.0,11.5,64.0,68,60,17.0,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55,16.3,14.8,36.55,41.4,31.7,60.0,61,59,22.450000000000003,22.64,22.26,42107.085,42162.58,42051.59,5.515000000000001,5.92,5.11,2,0
BI120450,2020-09-08,2020-09-10,3,40.5669444444444,-7.55666666666667,30.7,31.9,29.6,17.066666666666666,18.6,14.8,47.0,57,39,16.333333333333332,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73333333333333,27.7,12.6,40.1,56.2,25.2,51.0,67,35,22.30333333333333,22.41,22.16,42116.513333333336,42209.23,41944.81,6.046666666666667,6.65,5.65,3,0
BI120455,2020-09-11,2020-09-11,1,41.1052777777778,-7.26166666666667,31.6,31.6,31.6,15.7,15.7,15.7,64.0,64,64,17.0,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,21.6,21.6,21.6,355.0,355,355,19.46,19.46,19.46,41315.05,41315.05,41315.05,4.49,4.49,4.49,1,0
BI120467,2020-09-14,2020-09-15,2,40.9366666666667,-7.02527777777778,27.95,28.4,27.5,16.7,18.8,14.6,81.5,88,75,31.5,35,28,0.3,0.6,0.0,0.3,0.6,0.0,0.5,1.0,0.0,16.85,17.5,16.2,42.65,45.0,40.3,204.0,212,196,18.47,19.36,17.58,38354.07,40609.05,36099.09,4.515000000000001,4.53,4.5,2,0
BI120471,2020-09-14,2020-09-15,2,40.9488888888889,-6.98888888888889,28.75,29.1,28.4,17.15,19.3,15.0,82.5,89,76,32.0,36,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.65,18.5,14.8,43.0,48.2,37.8,202.0,209,195,18.39,19.09,17.69,38654.81,40601.07,36708.55,4.49,4.58,4.4,2,0
BI120481,2020-09-17,2020-09-17,1,40.6055555555556,-7.19555555555556,21.1,21.1,21.1,13.9,13.9,13.9,89.0,89,89,45.0,45,45,4.4,4.4,4.4,4.4,4.4,4.4,10.0,10.0,10.0,30.4,30.4,30.4,71.3,71.3,71.3,167.0,167,167,15.99,15.99,15.99,40249.7,40249.7,40249.7,3.24,3.24,3.24,0,1
BI120498,2020-09-30,2020-09-30,1,40.9,-6.93,24.6,24.6,24.6,12.0,12.0,12.0,86.0,86,86,34.0,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,17.1,17.1,38.9,38.9,38.9,256.0,256,256,18.72,18.72,18.72,38745.9,38745.9,38745.9,3.59,3.59,3.59,1,0
BI120503,2020-10-01,2020-10-01,1,41.1219444444444,-7.26361111111111,19.5,19.5,19.5,11.8,11.8,11.8,88.0,88,88,48.0,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,18.5,42.5,42.5,42.5,272.0,272,272,15.31,15.31,15.31,36276.04,36276.04,36276.04,2.86,2.86,2.86,1,0
BI120505,2020-10-03,2020-10-03,1,40.9727777777778,-7.16138888888889,15.5,15.5,15.5,8.0,8.0,8.0,82.0,82,82,46.0,46,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,42.5,42.5,42.5,286.0,286,286,12.84,12.84,12.84,38020.88,38020.88,38020.88,2.39,2.39,2.39,1,0
BI120506,2020-10-03,2020-10-03,1,40.9722222222222,-7.1675,15.6,15.6,15.6,8.0,8.0,8.0,82.0,82,82,46.0,46,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,42.5,42.5,42.5,286.0,286,286,12.84,12.84,12.84,38020.88,38020.88,38020.88,2.4,2.4,2.4,1,0
BI120508,2020-10-03,2020-10-03,1,40.9394444444444,-6.99694444444444,15.4,15.4,15.4,7.7,7.7,7.7,83.0,83,83,45.0,45,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9,17.9,43.9,43.9,43.9,281.0,281,281,12.83,12.83,12.83,38305.39,38305.39,38305.39,2.33,2.33,2.33,1,0
BI120519,2020-10-09,2020-10-09,1,40.8330555555556,-7.18861111111111,24.4,24.4,24.4,12.0,12.0,12.0,100.0,100,100,35.0,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,8.7,24.8,24.8,24.8,344.0,344,344,15.41,15.41,15.41,32390.43,32390.43,32390.43,2.82,2.82,2.82,1,0
BI120531,2020-10-11,2020-10-11,1,40.7086111111111,-7.08805555555556,19.1,19.1,19.1,8.0,8.0,8.0,80.0,80,80,29.0,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,19.7,19.7,42.8,42.8,42.8,51.0,51,51,17.07,17.07,17.07,37449.08,37449.08,37449.08,3.59,3.59,3.59,1,0
BI120533,2020-10-11,2020-10-11,1,40.4480555555556,-7.07777777777778,18.5,18.5,18.5,7.3,7.3,7.3,84.0,84,84,26.0,26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,31.2,31.2,57.6,57.6,57.6,51.0,51,51,17.37,17.37,17.37,37491.23,37491.23,37491.23,4.09,4.09,4.09,1,1
BI120535,2020-10-11,2020-10-11,1,41.0513888888889,-7.19583333333333,18.4,18.4,18.4,7.8,7.8,7.8,86.0,86,86,32.0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,18.1,18.1,40.7,40.7,40.7,54.0,54,54,16.77,16.77,16.77,37406.5,37406.5,37406.5,3.16,3.16,3.16,1,0
BI120542,2020-10-13,2020-10-13,1,40.9755555555556,-7.01944444444444,20.3,20.3,20.3,9.8,9.8,9.8,97.0,97,97,43.0,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,17.6,17.6,40.0,40.0,40.0,300.0,300,300,13.93,13.93,13.93,36723.3,36723.3,36723.3,2.68,2.68,2.68,1,0
BI120543,2020-10-14,2020-10-14,1,40.9747222222222,-7.16694444444444,17.0,17.0,17.0,8.2,8.2,8.2,82.0,82,82,35.0,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,18.5,41.8,41.8,41.8,337.0,337,337,13.9,13.9,13.9,36275.71,36275.71,36275.71,2.79,2.79,2.79,1,0
BI120571,2020-10-19,2020-10-19,1,40.6291666666667,-7.49138888888889,19.7,19.7,19.7,11.4,11.4,11.4,99.0,99,99,40.0,40,40,40.8,40.8,40.8,40.8,40.8,40.8,11.0,11.0,11.0,24.5,24.5,24.5,62.6,62.6,62.6,91.0,91,91,5.34,5.34,5.34,10924.7,10924.7,10924.7,1.84,1.84,1.84,0,0
BI120572,2020-10-19,2020-10-19,1,41.0363888888889,-7.19027777777778,20.0,20.0,20.0,10.3,10.3,10.3,93.0,93,93,35.0,35,35,29.2,29.2,29.2,29.2,29.2,29.2,9.0,9.0,9.0,28.9,28.9,28.9,64.8,64.8,64.8,174.0,174,174,8.2,8.2,8.2,17215.97,17215.97,17215.97,2.78,2.78,2.78,0,0
BI120599,2020-11-02,2020-11-02,1,40.9369444444444,-7.18861111111111,20.5,20.5,20.5,13.1,13.1,13.1,96.0,96,96,63.0,63,63,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,2.0,11.6,11.6,11.6,25.6,25.6,25.6,236.0,236,236,8.71,8.71,8.71,28266.18,28266.18,28266.18,1.57,1.57,1.57,1,0
BI220125,2020-06-30,2020-07-01,2,39.9013900000519,-6.96194000032213,34.4,35.5,33.3,19.200000000000003,20.6,17.8,81.0,85,77,22.5,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35,19.4,17.3,41.55,44.6,38.5,258.5,263,254,29.255000000000003,29.3,29.21,49551.59,49556.59,49546.59,7.345,7.64,7.05,2,0
BI220126,2020-07-01,2020-07-01,1,39.9877669999335,-7.41980500009325,31.3,31.3,31.3,17.3,17.3,17.3,90.0,90,90,30.0,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,17.7,17.7,39.2,39.2,39.2,306.0,306,306,29.87,29.87,29.87,49579.32,49579.32,49579.32,6.68,6.68,6.68,1,0
BI220187,2020-07-18,2020-07-18,1,39.6696380000644,-8.10380199988683,37.6,37.6,37.6,23.0,23.0,23.0,58.0,58,58,14.0,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,48.6,48.6,48.6,360.0,360,360,29.14,29.14,29.14,48299.62,48299.62,48299.62,8.99,8.99,8.99,1,0
